model,dataset,seed,selector,endpoint,coverage,risk
TeRDy,ICEWS14,1,Best control,worst_flip1,0.91,0.04593406593406593
TeRDy,ICEWS14,1,Best control,worst_flip1,0.92,0.04673913043478261
TeRDy,ICEWS14,1,Best control,worst_flip1,0.93,0.04666666666666667
TeRDy,ICEWS14,1,Best control,worst_flip1,0.9400000000000001,0.046170212765957445
TeRDy,ICEWS14,1,Best control,worst_flip1,0.9500000000000001,0.04631578947368421
TeRDy,ICEWS14,1,Best control,worst_flip1,0.9600000000000001,0.04604166666666667
TeRDy,ICEWS14,1,Best control,worst_flip1,0.9700000000000001,0.04577319587628866
TeRDy,ICEWS14,1,Best control,worst_flip1,0.98,0.045306122448979594
TeRDy,ICEWS14,1,Best control,worst_flip1,0.99,0.044848484848484846
TeRDy,ICEWS14,1,Best control,worst_flip1,1.0,0.0444
TeRDy,ICEWS14,2,Best control,error,0.02,0.01
TeRDy,ICEWS14,2,Best control,error,0.03,0.013333333333333334
TeRDy,ICEWS14,2,Best control,error,0.04,0.015
TeRDy,ICEWS14,2,Best control,error,0.05,0.024
TeRDy,ICEWS14,2,Best control,error,0.06,0.03
TeRDy,ICEWS14,2,Best control,error,0.07,0.03142857142857143
TeRDy,ICEWS14,2,Best control,error,0.08,0.035
TeRDy,ICEWS14,2,Best control,error,0.09000000000000001,0.03777777777777778
TeRDy,ICEWS14,2,Best control,error,0.1,0.038
TeRDy,ICEWS14,2,Best control,error,0.11,0.04727272727272727
TeRDy,ICEWS14,2,Best control,error,0.12000000000000001,0.04666666666666667
TeRDy,ICEWS14,2,Best control,error,0.13,0.047692307692307694
TeRDy,ICEWS14,2,Best control,error,0.13999999999999999,0.04721030042918455
TeRDy,ICEWS14,2,Best control,error,0.15,0.05333333333333334
TeRDy,ICEWS14,2,Best control,error,0.16,0.0575
TeRDy,ICEWS14,2,Best control,error,0.16999999999999998,0.05653710247349823
TeRDy,ICEWS14,2,Best control,error,0.18,0.058888888888888886
TeRDy,ICEWS14,2,Best control,error,0.19,0.06631578947368422
TeRDy,ICEWS14,2,Best control,error,0.19999999999999998,0.06906906906906907
TeRDy,ICEWS14,2,Best control,error,0.21,0.07142857142857142
TeRDy,ICEWS14,2,Best control,error,0.22,0.07818181818181819
TeRDy,ICEWS14,2,Best control,error,0.22999999999999998,0.0791304347826087
TeRDy,ICEWS14,2,Best control,error,0.24,0.08416666666666667
TeRDy,ICEWS14,2,Best control,error,0.25,0.0848
TeRDy,ICEWS14,2,Best control,error,0.26,0.09
TeRDy,ICEWS14,2,Best control,error,0.27,0.08962962962962963
TeRDy,ICEWS14,2,Best control,error,0.28,0.09428571428571429
TeRDy,ICEWS14,2,Best control,error,0.29000000000000004,0.09586206896551724
TeRDy,ICEWS14,2,Best control,error,0.30000000000000004,0.09733333333333333
TeRDy,ICEWS14,2,Best control,error,0.31,0.10129032258064516
TeRDy,ICEWS14,2,Best control,error,0.32,0.10625
TeRDy,ICEWS14,2,Best control,error,0.33,0.11212121212121212
TeRDy,ICEWS14,2,Best control,error,0.34,0.11176470588235295
TeRDy,ICEWS14,2,Best control,error,0.35000000000000003,0.11771428571428572
TeRDy,ICEWS14,2,Best control,error,0.36000000000000004,0.12277777777777778
TeRDy,ICEWS14,2,Best control,error,0.37000000000000005,0.12486486486486487
TeRDy,ICEWS14,2,Best control,error,0.38,0.1268421052631579
TeRDy,ICEWS14,2,Best control,error,0.39,0.12871794871794873
TeRDy,ICEWS14,2,Best control,error,0.4,0.134
TeRDy,ICEWS14,2,Best control,error,0.41000000000000003,0.1351219512195122
TeRDy,ICEWS14,2,Best control,error,0.42000000000000004,0.13904761904761906
TeRDy,ICEWS14,2,Best control,error,0.43000000000000005,0.14325581395348838
TeRDy,ICEWS14,2,Best control,error,0.44,0.14727272727272728
TeRDy,ICEWS14,2,Best control,error,0.45,0.1511111111111111
TeRDy,ICEWS14,2,Best control,error,0.46,0.15478260869565216
TeRDy,ICEWS14,2,Best control,error,0.47000000000000003,0.15787234042553192
TeRDy,ICEWS14,2,Best control,error,0.48000000000000004,0.16166666666666665
TeRDy,ICEWS14,2,Best control,error,0.49000000000000005,0.16612244897959183
TeRDy,ICEWS14,2,Best control,error,0.5,0.1728
TeRDy,ICEWS14,2,Best control,error,0.51,0.1768627450980392
TeRDy,ICEWS14,2,Best control,error,0.52,0.18115384615384617
TeRDy,ICEWS14,2,Best control,error,0.53,0.18528301886792453
TeRDy,ICEWS14,2,Best control,error,0.54,0.18888888888888888
TeRDy,ICEWS14,2,Best control,error,0.55,0.1930909090909091
TeRDy,ICEWS14,2,Best control,error,0.56,0.1992857142857143
TeRDy,ICEWS14,2,Best control,error,0.5700000000000001,0.2031578947368421
TeRDy,ICEWS14,2,Best control,error,0.5800000000000001,0.20517241379310344
TeRDy,ICEWS14,2,Best control,error,0.5900000000000001,0.20813559322033898
TeRDy,ICEWS14,2,Best control,error,0.6,0.21333333333333335
TeRDy,ICEWS14,2,Best control,error,0.61,0.21901639344262294
TeRDy,ICEWS14,2,Best control,error,0.62,0.22483870967741937
TeRDy,ICEWS14,2,Best control,error,0.63,0.2288888888888889
TeRDy,ICEWS14,2,Best control,error,0.64,0.2346875
TeRDy,ICEWS14,2,Best control,error,0.65,0.2403076923076923
TeRDy,ICEWS14,2,Best control,error,0.66,0.24606060606060606
TeRDy,ICEWS14,2,Best control,error,0.67,0.251044776119403
TeRDy,ICEWS14,2,Best control,error,0.68,0.25558823529411767
TeRDy,ICEWS14,2,Best control,error,0.6900000000000001,0.25971014492753625
TeRDy,ICEWS14,2,Best control,error,0.7000000000000001,0.26371428571428573
TeRDy,ICEWS14,2,Best control,error,0.7100000000000001,0.26929577464788734
TeRDy,ICEWS14,2,Best control,error,0.7200000000000001,0.27416666666666667
TeRDy,ICEWS14,2,Best control,error,0.73,0.2789041095890411
TeRDy,ICEWS14,2,Best control,error,0.74,0.2827027027027027
TeRDy,ICEWS14,2,Best control,error,0.75,0.2896
TeRDy,ICEWS14,2,Best control,error,0.76,0.29526315789473684
TeRDy,ICEWS14,2,Best control,error,0.77,0.30103896103896105
TeRDy,ICEWS14,2,Best control,error,0.78,0.30666666666666664
TeRDy,ICEWS14,2,Best control,error,0.79,0.31316455696202533
TeRDy,ICEWS14,2,Best control,error,0.8,0.3185
TeRDy,ICEWS14,2,Best control,error,0.81,0.3244444444444444
TeRDy,ICEWS14,2,Best control,error,0.8200000000000001,0.32926829268292684
TeRDy,ICEWS14,2,Best control,error,0.8300000000000001,0.3342168674698795
TeRDy,ICEWS14,2,Best control,error,0.8400000000000001,0.3383333333333333
TeRDy,ICEWS14,2,Best control,error,0.8500000000000001,0.34352941176470586
TeRDy,ICEWS14,2,Best control,error,0.86,0.3486046511627907
TeRDy,ICEWS14,2,Best control,error,0.87,0.3544827586206897
TeRDy,ICEWS14,2,Best control,error,0.88,0.3588636363636364
TeRDy,ICEWS14,2,Best control,error,0.89,0.36292134831460676
TeRDy,ICEWS14,2,Best control,error,0.9,0.36822222222222223
TeRDy,ICEWS14,2,Best control,error,0.91,0.3734065934065934
TeRDy,ICEWS14,2,Best control,error,0.92,0.3791304347826087
TeRDy,ICEWS14,2,Best control,error,0.93,0.3849462365591398
TeRDy,ICEWS14,2,Best control,error,0.9400000000000001,0.39063829787234045
TeRDy,ICEWS14,2,Best control,error,0.9500000000000001,0.39557894736842103
TeRDy,ICEWS14,2,Best control,error,0.9600000000000001,0.39979166666666666
TeRDy,ICEWS14,2,Best control,error,0.9700000000000001,0.40474226804123714
TeRDy,ICEWS14,2,Best control,error,0.98,0.4097959183673469
TeRDy,ICEWS14,2,Best control,error,0.99,0.41474747474747475
TeRDy,ICEWS14,2,Best control,error,1.0,0.4194
TeRDy,ICEWS14,2,Best control,worst_flip1,0.02,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.03,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.04,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.05,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.06,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.07,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.08,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.09000000000000001,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.1,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.11,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.12000000000000001,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.13,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.13999999999999999,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.15,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.16,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.16999999999999998,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.18,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.19,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.19999999999999998,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.21,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.22,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.22999999999999998,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.24,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.25,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.26,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.27,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.28,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.29000000000000004,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.30000000000000004,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.31,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.32,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.33,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.34,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.35000000000000003,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.36000000000000004,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.37000000000000005,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.38,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.39,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.4,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.41000000000000003,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.42000000000000004,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.43000000000000005,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.44,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.45,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.46,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.47000000000000003,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.48000000000000004,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.49000000000000005,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.5,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.51,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.52,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.53,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.54,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.55,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.56,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.5700000000000001,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.5800000000000001,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.5900000000000001,0.0
TeRDy,ICEWS14,2,Best control,worst_flip1,0.6,0.0003333333333333333
TeRDy,ICEWS14,2,Best control,worst_flip1,0.61,0.0003278688524590164
TeRDy,ICEWS14,2,Best control,worst_flip1,0.62,0.0003225806451612903
TeRDy,ICEWS14,2,Best control,worst_flip1,0.63,0.0009523809523809524
TeRDy,ICEWS14,2,Best control,worst_flip1,0.64,0.0009375
TeRDy,ICEWS14,2,Best control,worst_flip1,0.65,0.0009230769230769231
TeRDy,ICEWS14,2,Best control,worst_flip1,0.66,0.0012121212121212121
TeRDy,ICEWS14,2,Best control,worst_flip1,0.67,0.0014925373134328358
TeRDy,ICEWS14,2,Best control,worst_flip1,0.68,0.0014705882352941176
TeRDy,ICEWS14,2,Best control,worst_flip1,0.6900000000000001,0.0017391304347826088
TeRDy,ICEWS14,2,Best control,worst_flip1,0.7000000000000001,0.002
TeRDy,ICEWS14,2,Best control,worst_flip1,0.7100000000000001,0.001971830985915493
TeRDy,ICEWS14,2,Best control,worst_flip1,0.7200000000000001,0.0019444444444444444
TeRDy,ICEWS14,2,Best control,worst_flip1,0.73,0.002191780821917808
TeRDy,ICEWS14,2,Best control,worst_flip1,0.74,0.0024324324324324323
TeRDy,ICEWS14,2,Best control,worst_flip1,0.75,0.0024
TeRDy,ICEWS14,2,Best control,worst_flip1,0.76,0.002631578947368421
TeRDy,ICEWS14,2,Best control,worst_flip1,0.77,0.003116883116883117
TeRDy,ICEWS14,2,Best control,worst_flip1,0.78,0.0038461538461538464
TeRDy,ICEWS14,2,Best control,worst_flip1,0.79,0.004556962025316456
TeRDy,ICEWS14,2,Best control,worst_flip1,0.8,0.00775
TeRDy,ICEWS14,2,Best control,worst_flip1,0.81,0.009135802469135803
TeRDy,ICEWS14,2,Best control,worst_flip1,0.8200000000000001,0.01024390243902439
TeRDy,ICEWS14,2,Best control,worst_flip1,0.8300000000000001,0.011807228915662651
TeRDy,ICEWS14,2,Best control,worst_flip1,0.8400000000000001,0.014047619047619048
TeRDy,ICEWS14,2,Best control,worst_flip1,0.8500000000000001,0.01576470588235294
TeRDy,ICEWS14,2,Best control,worst_flip1,0.86,0.017674418604651163
TeRDy,ICEWS14,2,Best control,worst_flip1,0.87,0.019310344827586208
TeRDy,ICEWS14,2,Best control,worst_flip1,0.88,0.021363636363636362
TeRDy,ICEWS14,2,Best control,worst_flip1,0.89,0.023820224719101123
TeRDy,ICEWS14,2,Best control,worst_flip1,0.9,0.027777777777777776
TeRDy,ICEWS14,2,Best control,worst_flip1,0.91,0.03032967032967033
TeRDy,ICEWS14,2,Best control,worst_flip1,0.92,0.03130434782608696
TeRDy,ICEWS14,2,Best control,worst_flip1,0.93,0.03204301075268817
TeRDy,ICEWS14,2,Best control,worst_flip1,0.9400000000000001,0.03297872340425532
TeRDy,ICEWS14,2,Best control,worst_flip1,0.9500000000000001,0.03389473684210526
TeRDy,ICEWS14,2,Best control,worst_flip1,0.9600000000000001,0.035833333333333335
TeRDy,ICEWS14,2,Best control,worst_flip1,0.9700000000000001,0.037525773195876286
TeRDy,ICEWS14,2,Best control,worst_flip1,0.98,0.03857142857142857
TeRDy,ICEWS14,2,Best control,worst_flip1,0.99,0.0397979797979798
TeRDy,ICEWS14,2,Best control,worst_flip1,1.0,0.0446
TeRDy,ICEWS14,0,Calibrated belief,error,0.02,0.01
TeRDy,ICEWS14,0,Calibrated belief,error,0.03,0.02666666666666667
TeRDy,ICEWS14,0,Calibrated belief,error,0.04,0.02
TeRDy,ICEWS14,0,Calibrated belief,error,0.05,0.024
TeRDy,ICEWS14,0,Calibrated belief,error,0.06,0.03333333333333333
TeRDy,ICEWS14,0,Calibrated belief,error,0.07,0.03428571428571429
TeRDy,ICEWS14,0,Calibrated belief,error,0.08,0.0425
TeRDy,ICEWS14,0,Calibrated belief,error,0.09000000000000001,0.057777777777777775
TeRDy,ICEWS14,0,Calibrated belief,error,0.1,0.068
TeRDy,ICEWS14,0,Calibrated belief,error,0.11,0.06909090909090909
TeRDy,ICEWS14,0,Calibrated belief,error,0.12000000000000001,0.08
TeRDy,ICEWS14,0,Calibrated belief,error,0.13,0.08307692307692308
TeRDy,ICEWS14,0,Calibrated belief,error,0.13999999999999999,0.09298998569384835
TeRDy,ICEWS14,0,Calibrated belief,error,0.15,0.10133333333333333
TeRDy,ICEWS14,0,Calibrated belief,error,0.16,0.10125
TeRDy,ICEWS14,0,Calibrated belief,error,0.16999999999999998,0.10954063604240283
TeRDy,ICEWS14,0,Calibrated belief,error,0.18,0.11444444444444445
TeRDy,ICEWS14,0,Calibrated belief,error,0.19,0.12526315789473685
TeRDy,ICEWS14,0,Calibrated belief,error,0.19999999999999998,0.12612612612612611
TeRDy,ICEWS14,0,Calibrated belief,error,0.21,0.13047619047619047
TeRDy,ICEWS14,0,Calibrated belief,error,0.22,0.13363636363636364
TeRDy,ICEWS14,0,Calibrated belief,error,0.22999999999999998,0.13652173913043478
TeRDy,ICEWS14,0,Calibrated belief,error,0.24,0.14166666666666666
TeRDy,ICEWS14,0,Calibrated belief,error,0.25,0.1456
TeRDy,ICEWS14,0,Calibrated belief,error,0.26,0.15153846153846154
TeRDy,ICEWS14,0,Calibrated belief,error,0.27,0.1562962962962963
TeRDy,ICEWS14,0,Calibrated belief,error,0.28,0.16142857142857142
TeRDy,ICEWS14,0,Calibrated belief,error,0.29000000000000004,0.16551724137931034
TeRDy,ICEWS14,0,Calibrated belief,error,0.30000000000000004,0.16933333333333334
TeRDy,ICEWS14,0,Calibrated belief,error,0.31,0.1703225806451613
TeRDy,ICEWS14,0,Calibrated belief,error,0.32,0.175
TeRDy,ICEWS14,0,Calibrated belief,error,0.33,0.17636363636363636
TeRDy,ICEWS14,0,Calibrated belief,error,0.34,0.18058823529411766
TeRDy,ICEWS14,0,Calibrated belief,error,0.35000000000000003,0.18171428571428572
TeRDy,ICEWS14,0,Calibrated belief,error,0.36000000000000004,0.18444444444444444
TeRDy,ICEWS14,0,Calibrated belief,error,0.37000000000000005,0.1854054054054054
TeRDy,ICEWS14,0,Calibrated belief,error,0.38,0.1863157894736842
TeRDy,ICEWS14,0,Calibrated belief,error,0.39,0.18205128205128204
TeRDy,ICEWS14,0,Calibrated belief,error,0.4,0.178
TeRDy,ICEWS14,0,Calibrated belief,error,0.41000000000000003,0.17658536585365853
TeRDy,ICEWS14,0,Calibrated belief,error,0.42000000000000004,0.1757142857142857
TeRDy,ICEWS14,0,Calibrated belief,error,0.43000000000000005,0.17534883720930233
TeRDy,ICEWS14,0,Calibrated belief,error,0.44,0.1759090909090909
TeRDy,ICEWS14,0,Calibrated belief,error,0.45,0.17822222222222223
TeRDy,ICEWS14,0,Calibrated belief,error,0.46,0.18130434782608695
TeRDy,ICEWS14,0,Calibrated belief,error,0.47000000000000003,0.1825531914893617
TeRDy,ICEWS14,0,Calibrated belief,error,0.48000000000000004,0.18666666666666668
TeRDy,ICEWS14,0,Calibrated belief,error,0.49000000000000005,0.18897959183673468
TeRDy,ICEWS14,0,Calibrated belief,error,0.5,0.1928
TeRDy,ICEWS14,0,Calibrated belief,error,0.51,0.1952941176470588
TeRDy,ICEWS14,0,Calibrated belief,error,0.52,0.19846153846153847
TeRDy,ICEWS14,0,Calibrated belief,error,0.53,0.20264150943396225
TeRDy,ICEWS14,0,Calibrated belief,error,0.54,0.20555555555555555
TeRDy,ICEWS14,0,Calibrated belief,error,0.55,0.20836363636363636
TeRDy,ICEWS14,0,Calibrated belief,error,0.56,0.2117857142857143
TeRDy,ICEWS14,0,Calibrated belief,error,0.5700000000000001,0.2143859649122807
TeRDy,ICEWS14,0,Calibrated belief,error,0.5800000000000001,0.21724137931034482
TeRDy,ICEWS14,0,Calibrated belief,error,0.5900000000000001,0.2206779661016949
TeRDy,ICEWS14,0,Calibrated belief,error,0.6,0.22366666666666668
TeRDy,ICEWS14,0,Calibrated belief,error,0.61,0.22852459016393442
TeRDy,ICEWS14,0,Calibrated belief,error,0.62,0.23419354838709677
TeRDy,ICEWS14,0,Calibrated belief,error,0.63,0.24063492063492065
TeRDy,ICEWS14,0,Calibrated belief,error,0.64,0.2459375
TeRDy,ICEWS14,0,Calibrated belief,error,0.65,0.2510769230769231
TeRDy,ICEWS14,0,Calibrated belief,error,0.66,0.25393939393939396
TeRDy,ICEWS14,0,Calibrated belief,error,0.67,0.2564179104477612
TeRDy,ICEWS14,0,Calibrated belief,error,0.68,0.26176470588235295
TeRDy,ICEWS14,0,Calibrated belief,error,0.6900000000000001,0.2684057971014493
TeRDy,ICEWS14,0,Calibrated belief,error,0.7000000000000001,0.272
TeRDy,ICEWS14,0,Calibrated belief,error,0.7100000000000001,0.2785915492957746
TeRDy,ICEWS14,0,Calibrated belief,error,0.7200000000000001,0.2833333333333333
TeRDy,ICEWS14,0,Calibrated belief,error,0.73,0.2895890410958904
TeRDy,ICEWS14,0,Calibrated belief,error,0.74,0.2937837837837838
TeRDy,ICEWS14,0,Calibrated belief,error,0.75,0.2986666666666667
TeRDy,ICEWS14,0,Calibrated belief,error,0.76,0.3013157894736842
TeRDy,ICEWS14,0,Calibrated belief,error,0.77,0.30467532467532465
TeRDy,ICEWS14,0,Calibrated belief,error,0.78,0.30923076923076925
TeRDy,ICEWS14,0,Calibrated belief,error,0.79,0.31316455696202533
TeRDy,ICEWS14,0,Calibrated belief,error,0.8,0.3165
TeRDy,ICEWS14,0,Calibrated belief,error,0.81,0.3217283950617284
TeRDy,ICEWS14,0,Calibrated belief,error,0.8200000000000001,0.3258536585365854
TeRDy,ICEWS14,0,Calibrated belief,error,0.8300000000000001,0.3310843373493976
TeRDy,ICEWS14,0,Calibrated belief,error,0.8400000000000001,0.3361904761904762
TeRDy,ICEWS14,0,Calibrated belief,error,0.8500000000000001,0.34141176470588236
TeRDy,ICEWS14,0,Calibrated belief,error,0.86,0.3444186046511628
TeRDy,ICEWS14,0,Calibrated belief,error,0.87,0.34758620689655173
TeRDy,ICEWS14,0,Calibrated belief,error,0.88,0.35295454545454547
TeRDy,ICEWS14,0,Calibrated belief,error,0.89,0.3586516853932584
TeRDy,ICEWS14,0,Calibrated belief,error,0.9,0.364
TeRDy,ICEWS14,0,Calibrated belief,error,0.91,0.36857142857142855
TeRDy,ICEWS14,0,Calibrated belief,error,0.92,0.37326086956521737
TeRDy,ICEWS14,0,Calibrated belief,error,0.93,0.37870967741935485
TeRDy,ICEWS14,0,Calibrated belief,error,0.9400000000000001,0.3842553191489362
TeRDy,ICEWS14,0,Calibrated belief,error,0.9500000000000001,0.38905263157894737
TeRDy,ICEWS14,0,Calibrated belief,error,0.9600000000000001,0.3935416666666667
TeRDy,ICEWS14,0,Calibrated belief,error,0.9700000000000001,0.39814432989690723
TeRDy,ICEWS14,0,Calibrated belief,error,0.98,0.4036734693877551
TeRDy,ICEWS14,0,Calibrated belief,error,0.99,0.4090909090909091
TeRDy,ICEWS14,0,Calibrated belief,error,1.0,0.4146
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.02,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.03,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.04,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.05,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.06,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.07,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.08,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.09000000000000001,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.1,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.11,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.12000000000000001,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.13,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.13999999999999999,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.15,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.16,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.16999999999999998,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.18,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.19,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.19999999999999998,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.21,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.22,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.22999999999999998,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.24,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.25,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.26,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.27,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.28,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.29000000000000004,0.0
TeRDy,ICEWS14,0,Calibrated belief,worst_flip1,0.30000000000000004,0.0
